x_px,y_px,x_norm,y_norm
472.10519480519474,437.4090909090909,0.5701753560449212,0.3270629370629371
455.9753246753246,443.3233766233766,0.5506948365644017,0.317964035964036
436.6194805194805,451.92597402597397,0.5273182131877784,0.3047292707292708
420.48961038961033,458.37792207792205,0.5078376937072588,0.2948031968031969
400.05844155844153,469.1311688311688,0.4831623690319342,0.2782597402597403
378.0142857142857,477.19610389610386,0.45653899240855755,0.26585214785214795
363.4974025974026,487.4116883116883,0.4390065248760901,0.2501358641358642
346.29220779220776,493.8636363636363,0.41822730409686926,0.24020979020979027
330.7,499.2402597402597,0.39939613526570045,0.231938061938062
312.4194805194805,509.9935064935065,0.37731821318777836,0.2153946053946053
297.9025974025974,515.3701298701299,0.35978574565531085,0.20712287712287714
279.0844155844155,521.2844155844156,0.3370584729280381,0.19802397602397603
